0,0,0
66.94100189,937.6134033,0
204.9630737,1526.299438,0
383.4562683,2125.690674,0
558.315918,2753.97583,0
563.9798584,2854.825195,0
498.7410583,3008.946289,0
352.1739502,3130.251465,0
176.2523041,3875.994629,0
-121.0680389,4498.371094,0
-438.3392944,4558.975586,0
-1513.572876,9844.323242,0
-1924.459839,10037.17383,0
-3555.262695,17420.92188,0
-3635.892334,19270.75,0
-2904.406982,19605.28125,0
-1800.512207,20270.19141,0
-393.1730957,20896.30078,0
1157.554321,21679.11914,0
2590.740234,21716.00781,0
3702.690674,21716.60547,0
4588.169434,22996.76563,0
4673.080078,23183.71875,0
